id,name,type,level,level_codes,city,state,zip_code,district,latitude,longitude,rating,rating_year,distance
3601530,Fulmar Road Elementary School,public,"KG,1,2,3,4,5",e,Mahopac,NY,10541,Mahopac Central School District,41.380657,-73.715149,4,2020.0,12.135138628257547
3607326,The Flying Goose,private,"PK,KG","p,e",Cortlandt Manor,NY,10567,,41.311199,-73.9067,,,12.138626393428362
3603204,Oakside School,public,"2,3",e,Peekskill,NY,10566,Peekskill City School District,41.292488,-73.92395,3,2020.0,12.17483502553842
3603358,Blind Brook High School,public,"9,10,11,12",h,Rye Brook,NY,10573,Blind Brook-Rye Union Free School District,41.031754,-73.674408,10,2020.0,12.212528117116333
3607122,Blind Brook-Rye Middle School,public,"6,7,8",m,Rye Brook,NY,10573,Blind Brook-Rye Union Free School District,41.031754,-73.674408,8,2020.0,12.212528117116333
3603359,Bruno M Ponterio Ridge Street School,public,"KG,1,2,3,4,5",e,Rye Brook,NY,10573,Blind Brook-Rye Union Free School District,41.030571,-73.682144,7,2020.0,12.220551903264692
3603039,North Salem Middle School/High School,public,"6,7,8,9,10,11,12,UG","m,h",North Salem,NY,10560,North Salem Central School District,41.355385,-73.595444,8,2020.0,12.247573539463382
3601012,Lee F Jackson School,public,"KG,1",e,White Plains,NY,10607,Greenburgh Central School District,41.035881,-73.790985,,,12.252601066275616
0900882,Newfield School,public,"KG,1,2,3,4,5",e,Stamford,CT,06905,Stamford School District,41.091175,-73.539627,5,2020.0,12.265636844917793
3614435,Mother Connection Of Cortlandt,private,"PK,KG","p,e",Buchanan,NY,10511,,41.259808,-73.945259,,,12.277834391738228
0901790,Greenwich Academy,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Greenwich,CT,06830,,41.041737,-73.627472,,,12.279251121577788
0901634,Rippowam Middle School,public,"6,7,8",m,Stamford,CT,06905,Stamford School District,41.084194,-73.546898,3,2020.0,12.300540594280886
0901777,The Academy of Information Technology,public,"9,10,11,12",h,Stamford,CT,06905,Stamford School District,41.084614,-73.546341,8,2020.0,12.302164241241751
3605152,Rockland Country Day School,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Congers,NY,10920,,41.148201,-73.945679,,,12.354092360843575
0901888,St. Mary School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Ridgefield,CT,06877,,41.28186,-73.505386,,,12.369407334683784
3601123,Buchanan-Verplanck Elementary School,public,"KG,1,2,3,4,5",e,Buchanan,NY,10511,Hendrick Hudson Central School District,41.260433,-73.946915,3,2020.0,12.37295226614637
0900339,Central Middle School,public,"6,7,8",m,Greenwich,CT,06830,Greenwich School District,41.048233,-73.605698,6,2020.0,12.373434451390011
0901685,Carmel Academy,private,"KG,1,2,3,4,5,6,7,8","e,m",Greenwich,CT,06830,,41.038181,-73.634071,,,12.376601588228715
0901214,The Catholic Academy of Stamford,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Stamford,CT,06905,,41.092274,-73.535561,,,12.380644860626095
0901368,The Greenwich Japanese School,private,"1,2,3,4,5,6,7,8,9","e,m",Greenwich,CT,06831,,41.037098,-73.636932,,,12.393337020144903
0901186,St Aloysius School,private,"KG,1,2,3,4,5,6,7,8","e,m",New Canaan,CT,06840,,41.145393,-73.493858,,,12.485358594206321
3607345,Summit School,private,UG,"e,m,h",Upper Nyack,NY,10960,,41.101391,-73.917183,,,12.492252724719451
0901209,Trinity Catholic High School,private,"9,10,11,12",h,Stamford,CT,06905,,41.091148,-73.533287,,,12.52162066437173
0901284,Brunswick School,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Greenwich,CT,06830,,41.037567,-73.626884,,,12.55645979097021
0901891,Jesse Lee Day School,private,"PK,KG","p,e",Ridgefield,CT,06877,,41.275288,-73.49752,,,12.55797904731132
0900888,Stillmeadow School,public,"KG,1,2,3,4,5",e,Stamford,CT,06902,Stamford School District,41.069656,-73.559135,5,2020.0,12.570275392396884
0900347,North Mianus School,public,"KG,1,2,3,4,5",e,Riverside,CT,06878,Greenwich School District,41.057152,-73.579361,10,2020.0,12.584579392794561
3614869,Loving Arms Children's Center,private,"PK,KG","p,e",White Plains,NY,10607,,41.043243,-73.831436,,,12.584885729553731
0901697,Eagle Hill School,private,UG,"e,m,h",Greenwich,CT,06831,,41.033039,-73.640472,,,12.594284613568295
0903624,Anchor Academy,private,"KG,1,2,3,4,5,6,7,8,9","e,m",Stamford,CT,06907,,41.099422,-73.521126,,,12.681799992543526
0900343,Greenwich High School,public,"9,10,11,12",h,Greenwich,CT,06830,Greenwich School District,41.039883,-73.613144,7,2020.0,12.706819565784732
0900809,Veterans Park Elementary School,public,"PK,KG,1,2,3,4,5","p,e",Ridgefield,CT,06877,Ridgefield School District,41.279552,-73.496635,10,2020.0,12.716399269265661
3605042,Solomon Schechter-Upper School,private,"6,7,8,9,10,11,12","m,h",Hartsdale,NY,10530,,41.033401,-73.808998,,,12.72497234891322
3601015,Woodlands Middle/High School,public,"7,8,9,10,11,12,UG","m,h",Hartsdale,NY,10530,Greenburgh Central School District,41.030834,-73.799812,4,2020.0,12.727377061404054
3604354,Maria Regina High School,private,"9,10,11,12",h,Hartsdale,NY,10530,,41.032894,-73.810043,,,12.777388246113313
3613204,The Solomon Schechter School Of Westchester,private,"KG,1,2,3,4,5,6,7,8,9,10,11,12","e,m,h",Hartsdale,NY,10530,,41.03233,-73.808128,,,12.777747399555096
3605994,Montessori Center Of Nyack-The River School,private,"PK,KG","p,e",Nyack,NY,10960,,41.095119,-73.918015,,,12.780873525793183
3601100,Haverstraw Elementary School,public,"4,5,6",e,Haverstraw,NY,10927,Haverstraw-Stony Point Community School District (North Rockland),41.198299,-73.966385,2,2020.0,12.793087849677509
3607944,Westchester Boces,public,"KG,1,2,3,4,5,6,7,8,9,10,11,12,UG","e,m,h",Rye Brook,NY,10573,Westchester Board of Cooperative Educational Services,41.021721,-73.685394,,,12.79901698833062
3604095,White Plains Senior High School,public,"9,10,11,12,UG",h,White Plains,NY,10605,White Plains City School District,41.020012,-73.73703,5,2020.0,12.815312488349262
3604357,St Peter's School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Haverstraw,NY,10927,,41.199642,-73.967018,,,12.82279319472579
0901649,Scotts Ridge Middle School,public,"6,7,8",m,Ridgefield,CT,06877,Ridgefield School District,41.327164,-73.534477,9,2020.0,12.824258391638809
0900886,Springdale School,public,"KG,1,2,3,4,5",e,Stamford,CT,06907,Stamford School District,41.097446,-73.518456,5,2020.0,12.874144680428003
3603090,Nyack Senior High School,public,"9,10,11,12,UG",h,Nyack,NY,10960,Nyack Union Free School District,41.107124,-73.931114,5,2020.0,12.87973144270322
3604091,Mamaroneck Avenue School,public,"KG,1,2,3,4,5,UG",e,White Plains,NY,10605,White Plains City School District,41.020931,-73.759048,2,2020.0,12.880347844457976
3604316,St Paul School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Valley Cottage,NY,10989,,41.133305,-73.949173,,,12.887692470205177
3604266,St. Ann School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Nyack,NY,10960,,41.094002,-73.919601,,,12.89318229833348
0900807,Ridgefield High School,public,"9,10,11,12",h,Ridgefield,CT,06877,Ridgefield School District,41.327545,-73.532715,9,2020.0,12.910537860240844
0903963,District Program Erms,public,"PK,KG,1","p,e",Ridgefield,CT,06877,Ridgefield School District,41.277287,-73.490814,,,12.932528862763618
0900804,East Ridge Middle School,public,"6,7,8",m,Ridgefield,CT,06877,Ridgefield School District,41.277287,-73.490814,9,2020.0,12.932528862763618
3603091,Upper Nyack School,public,"KG,1,2,3,4,5,UG",e,UPPER NYACK,NY,10960,Nyack Union Free School District,41.095718,-73.922562,7,2020.0,12.94764437595536
3606104,Annsville Christian Academy,private,"KG,1,2,3,4,5,6,7,8,9","e,m",Cortlandt Manor,NY,10567,,41.307999,-73.929001,,,12.958010115948152
3612907,Elmwood Day School,private,"PK,KG","p,e",White Plains,NY,10607,,41.034924,-73.825241,,,12.959413175587509
3608055,Westchester Fairfield Hebrew A,private,"KG,1,2,3,4,5,6",e,Port Chester,NY,10573,,41.021301,-73.670097,,,12.965039084345134
0901505,International School At Dundee,public,"KG,1,2,3,4,5",e,Riverside,CT,06878,Greenwich School District,41.051548,-73.576645,9,2020.0,12.982164738339941
0903314,Stillwater Head Start,private,"PK,KG","p,e",Stamford,CT,06902,,41.058929,-73.56321,,,12.997146656393303
3603326,Putnam Valley Elementary School,public,"KG,1,2,3,4,UG",e,Putnam Valley,NY,10579,Putnam Valley Central School District,41.355091,-73.871864,10,2020.0,13.009443001478866
0903307,Kaleidoscope Kids,private,"PK,KG","p,e",Ridgefield,CT,06877,,41.312771,-73.514992,,,13.01037319646563
0900012,J. M. Wright Technical High School,public,"9,10,11,12",h,Stamford,CT,06905,Connecticut Technical High Sc,41.06493,-73.552605,5,2020.0,13.0405072887022
3603092,Valley Cottage School,public,"KG,1,2,3,4,5,UG",e,Valley Cottage,NY,10989,Nyack Union Free School District,41.118877,-73.943604,6,2020.0,13.045870356792225
3604093,Post Road School,public,"KG,1,2,3,4,5",e,White Plains,NY,10606,White Plains City School District,41.020424,-73.774445,2,2020.0,13.06363043235115
3603290,King Street School,public,"KG,1,2,3,4,5",e,Port Chester,NY,10573,Port Chester-Rye Union Free School District,41.020138,-73.667877,4,2020.0,13.0674680303727
0900345,Julian Curtiss School,public,"KG,1,2,3,4,5",e,Greenwich,CT,06830,Greenwich School District,41.031929,-73.619125,7,2020.0,13.074123553754957
0903830,Community Connections,public,12,h,Greenwich,CT,06830,Greenwich School District,41.031929,-73.619125,,,13.074123553754957
0900340,Cos Cob School,public,"KG,1,2,3,4,5",e,Cos Cob,CT,06807,Greenwich School District,41.039776,-73.598152,8,2020.0,13.075095380715075
0900562,South School,public,"KG,1,2,3,4",e,New Canaan,CT,06840,New Canaan School District,41.131348,-73.488731,10,2020.0,13.084926740154348
0900559,East School,public,"KG,1,2,3,4",e,New Canaan,CT,06840,New Canaan School District,41.148109,-73.479797,10,2020.0,13.120056669193582
0903274,Wideworld Children's Corner,private,"PK,KG","p,e",Cos Cob,CT,06807,,41.040527,-73.594269,,,13.129703480930072
0900560,New Canaan High School,public,"9,10,11,12",h,New Canaan,CT,06840,New Canaan School District,41.129795,-73.488663,9,2020.0,13.130446642723104
3601011,Highview School,public,"2,3,UG",e,Hartsdale,NY,10530,Greenburgh Central School District,41.022514,-73.791016,6,2020.0,13.137223955161744
0901732,Greenwich Kokusai Gakuen,private,"PK,KG","p,e",Cos Cob,CT,06807,,41.04121,-73.592422,,,13.13735071520002
3601529,Austin Road Elementary School,public,"KG,1,2,3,4,5,UG",e,Mahopac,NY,10541,Mahopac Central School District,41.392464,-73.772514,8,2020.0,13.226718406303206
0901692,Ridgefield Montessori School,private,"PK,KG","p,e",Ridgefield,CT,06877,,41.292103,-73.493484,,,13.236006685970645
0900561,Saxe Middle School,public,"5,6,7,8","e,m",New Canaan,CT,06840,New Canaan School District,41.132874,-73.484726,10,2020.0,13.236825655237551
0900891,Westover School,public,"KG,1,2,3,4,5",e,Stamford,CT,06902,Stamford School District,41.055828,-73.560516,4,2020.0,13.252023189630531
3607747,Abbott School,public,UG,"e,m,h",Irvington,NY,10533,Abbott Union Free School District,41.043201,-73.857811,,,13.2735257931823
3612900,Ridgeway Nursery School,private,"PK,KG","p,e",White Plains,NY,10605,,41.013035,-73.738014,,,13.299750208159866
3605453,German International School New York,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",White Plains,NY,10605,,41.012505,-73.732269,,,13.319132687934186
0903808,Individuals Achieving Independence,public,12,h,Stamford,CT,06907,Stamford School District,41.087769,-73.516144,,,13.367638286502542
0900872,Toquam Magnet School,public,"KG,1,2,3,4,5",e,Stamford,CT,06906,Stamford School District,41.080112,-73.524261,4,2020.0,13.370139311767556
3604336,School Of The Holy Child,private,"5,6,7,8,9,10,11,12","e,m,h",Rye,NY,10580,,41.011715,-73.704643,,,13.38487827308089
3604355,Sacred Heart School,private,"PK,KG,1,2,3,4,5,6,7,8","p,e,m",Hartsdale,NY,10530,,41.019745,-73.796577,,,13.40374812034747
3605576,Hampton Schools,private,"PK,KG,1","p,e",Mahopac,NY,10541,,41.398823,-73.733482,,,13.404207936172593
0900878,Dolan School,public,"6,7,8",m,Stamford,CT,06906,Stamford School District,41.078789,-73.524345,4,2020.0,13.426105111412133
3604322,Our Lady Of Sorrows School,private,"KG,1,2,3,4,5,6,7,8","e,m",White Plains,NY,10605,,41.011967,-73.754204,,,13.45725576944586
0900808,Scotland Elementary School,public,"PK,KG,1,2,3,4,5","p,e",Ridgefield,CT,06877,Ridgefield School District,41.321636,-73.512398,9,2020.0,13.477353449240063
0903964,District Program Ses,public,"PK,1","p,e",Ridgefield,CT,06877,Ridgefield School District,41.321556,-73.512085,,,13.487099059241677
0900876,Cloonan School,public,"6,7,8",m,Stamford,CT,06902,Stamford School District,41.05978,-73.547173,4,2020.0,13.494326866914388
3601751,Clarkstown North Senior High School,public,"9,10,11,12",h,New City,NY,10956,Clarkstown Central School District,41.150925,-73.969963,7,2020.0,13.503766140156836
3604089,White Plains Middle School,public,"6,7,8,UG",m,White Plains,NY,10605,White Plains City School District,41.012089,-73.762955,6,2020.0,13.515951880895274
3601258,Irvington High School,public,"9,10,11,12,UG",h,Irvington,NY,10533,Irvington Union Free School District,41.03978,-73.859932,6,2020.0,13.53228528465085
3601259,Irvington Middle School,public,"6,7,8,UG",m,Irvington,NY,10533,Irvington Union Free School District,41.03978,-73.859932,8,2020.0,13.53228528465085
0901775,Barlow Mountain Elementary School,public,"PK,KG,1,2,3,4,5","p,e",Ridgefield,CT,06877,Ridgefield School District,41.323704,-73.512558,9,2020.0,13.556468490188525
3603293,Port Chester Senior High School,public,"9,10,11,12,UG",h,Port Chester,NY,10573,Port Chester-Rye Union Free School District,41.011681,-73.676399,5,2020.0,13.557338412019833
3603088,Nyack Middle School,public,"6,7,8,UG",m,Nyack,NY,10960,Nyack Union Free School District,41.089268,-73.931213,4,2020.0,13.5740005219531
0903970,Strawberry Hill an ext. of Rogers International,public,"KG,1,2,3",e,Stamford,CT,06902,Stamford School District,41.067001,-73.534431,6,2020.0,13.591098214174755
0900874,Hart School,public,"KG,1,2,3,4,5",e,Stamford,CT,06902,Stamford School District,41.057693,-73.54731,5,2020.0,13.597309456050306
3603291,Park Avenue School,public,"KG,1,2,3,4,5",e,Port Chester,NY,10573,Port Chester-Rye Union Free School District,41.011341,-73.674255,4,2020.0,13.599788733269538
0901210,Sacred Heart Academy of Stamford,private,"9,10,11,12",h,Stamford,CT,06902,,41.067101,-73.533401,,,13.624488920924106
3601106,West Haverstraw Elementary School,public,"KG,1,2,3",e,West Haverstraw,NY,10993,Haverstraw-Stony Point Community School District (North Rockland),41.213776,-73.982544,1,2020.0,13.636234108392259
0900344,Hamilton Avenue School,public,"PK,KG,1,2,3,4,5","p,e",Greenwich,CT,06830,Greenwich School District,41.016029,-73.641045,3,2020.0,13.700125517292802
0901639,Connecticut Friends School,private,"KG,1,2,3,4,5,6,7,8","e,m",Wilton,CT,06897,,41.164955,-73.461601,,,13.742828737246324
3601257,Main Street School School (4-5),public,"4,5",e,Irvington,NY,10533,Irvington Union Free School District,41.039505,-73.867172,7,2020.0,13.753922104713734
3604321,Archbishop Stepinac High School,private,"9,10,11,12",h,White Plains,NY,10605,,41.007473,-73.754547,,,13.76746243801807
3605316,John Cardinal Oconnor School,private,UG,"e,m,h",Irvington,NY,10533,,41.038151,-73.865211,,,13.775788832689177
0900341,Eastern Middle School,public,"6,7,8",m,Riverside,CT,06878,Greenwich School District,41.034195,-73.583466,10,2020.0,13.792588265997242
3614760,Irvington Children's Center,private,"PK,KG","p,e",Irvington,NY,10533,,41.03756,-73.865181,,,13.809159655510955
0901211,Sacred Heart School,private,"KG,1,2,3,4,5,6,7,8","e,m",Stamford,CT,06902,,41.0527,-73.547798,,,13.841267227559124
3603551,Greenacres School,public,"KG,1,2,3,4,5",e,Scarsdale,NY,10583,Scarsdale Union Free School District,41.010529,-73.784096,10,2020.0,13.843699280450371
0903932,Stamford Charter School for Excellence,charter,"PK,KG,1,2,3,4","p,e",Stamford,CT,06902,Stamford Charter School for E,41.052906,-73.547356,8,2020.0,13.845391278412269
0900228,Holmes Elementary School,public,"KG,1,2,3,4,5",e,Darien,CT,06820,Darien School District,41.079308,-73.512474,9,2020.0,13.878864627735593
0901850,Stamford Academy,charter,"9,10,11,12",h,Stamford,CT,06901,Stamford Academy,41.059338,-73.536545,,,13.892189344700311
3603292,Port Chester Middle School,public,"6,7,8,UG",m,PORT CHESTER,NY,10573,Port Chester-Rye Union Free School District,41.005489,-73.684547,4,2020.0,13.915885394012452
0900351,Western Middle School,public,"6,7,8",m,Greenwich,CT,06830,Greenwich School District,41.011002,-73.648834,8,2020.0,13.917622130811388
0901696,Our Lady Of Grace Nursery School & Kindergarten,private,"PK,KG","p,e",Stamford,CT,06906,,41.073879,-73.517265,,,13.92688431282389
3604094,Ridgeway School,public,"KG,1,2,3,4,5,UG",e,White Plains,NY,10605,White Plains City School District,41.004868,-73.752289,6,2020.0,13.931504219120882
0901729,Yeshiva Bais Binyomin,private,"9,10,11,12",h,Stamford,CT,06901,,41.059883,-73.5345,,,13.938572334000273
3603294,Thomas a Edison School,public,"KG,1,2,3,4,5,UG",e,Port Chester,NY,10573,Port Chester-Rye Union Free School District,41.008293,-73.660179,3,2020.0,13.9534722308524
0900887,Stamford High School,public,"9,10,11,12",h,Stamford,CT,06902,Stamford School District,41.062199,-73.530701,3,2020.0,13.962848124075709
3600153,Ardsley High School,public,"9,10,11,12,UG",h,Ardsley,NY,10502,Ardsley Union Free School District,41.02158,-73.832878,9,2020.0,13.963341494028608
0900350,Riverside School,public,"KG,1,2,3,4,5",e,Riverside,CT,06878,Greenwich School District,41.032654,-73.57988,10,2020.0,13.980663501808195
3611956,North Baptist Nursery School,private,"PK,KG","p,e",Port Chester,NY,10573,,41.006821,-73.66433,,,14.00591857531659
0900880,Julia A. Stark School,public,"KG,1,2,3,4,5",e,Stamford,CT,06906,Stamford School District,41.067177,-73.522064,4,2020.0,14.048483229149838
0900225,Ox Ridge Elementary School,public,"PK,KG,1,2,3,4,5","p,e",Darien,CT,06820,Darien School District,41.103142,-73.485641,9,2020.0,14.100746890029454
3605822,Kodomono Kuni,private,"PK,KG,1","p,e",White Plains,NY,10606,,41.003738,-73.768295,,,14.131845974126039
3614326,Longview School,private,"PK,KG,1,2,3,4,5,6,7,8,9,10,11,12","p,e,m,h",Brewster,NY,10509,,41.394203,-73.616753,,,14.133314277902743
3606465,Dows Lane (K-3) School,public,"KG,1,2,3",e,Irvington,NY,10533,Irvington Union Free School District,41.034405,-73.871216,10,2020.0,14.164045509339234
3612995,Westchester Family Academy,private,"7,8,9,10,11,12","m,h",Port Chester,NY,10573,,41.003593,-73.669708,,,14.169260690717934
3601758,New City Elementary School,public,"KG,1,2,3,4,5,UG",e,New City,NY,10956,Clarkstown Central School District,41.151466,-73.984016,4,2020.0,14.197572918090644
