enrollment,percent-reduced-lunch,percent-disadvantaged,percent-limited-english,average-salary,student-teacher-ratio,student-counselor-ratio,percentage-female,teachers-experience,percentage-certified,Universal_ID,Hispanic,White,African American,Asian,Native Hawaiian or Other Pacific Islander,Two or more races,Native American,Asian or Pacific Islander
226.0,,,,,,,53.5398,,,3604269,74.8603,18.9944,3.35196,1.67598,0.0,0.558659,0.558659,
456.0,0.0,,5.13347,133533.42,12.35,,49.122807,2.610966,100.0,3603550,5.701754,57.45614,1.096491,,0.0,10.307017,0.219298,25.219298
669.0,89.088191,,51.6593,96410.43,15.39,,48.57997,30.357142,100.0,3603289,89.985052,3.886397,5.231689,,0.0,0.149476,0.0,0.747384
590.0,44.237288,,9.15254,128065.64,15.25,1130.0,47.457627,2.698327,100.0,3601101,52.711864,35.59322,7.118644,,0.338983,0.338983,0.338983,3.559322
346.0,12.716763,,2.47934,89408.1,12.0,,48.554913,3.333333,100.0,3601755,19.364161,62.138728,2.023121,,0.289017,1.445086,0.578034,14.161849
286.0,8.741258,,2.0,84486.62,16.76,130.0,51.398601,23.529411,100.0,3601757,20.62937,58.041958,2.097902,,0.0,4.545454,0.0,14.685314
647.0,14.374034,,1.74927,89974.28,12.91,342.0,47.913446,7.547169,100.0,3608831,16.846986,60.587326,5.564142,,0.154559,2.782071,0.0,14.064914
602.0,16.279069,,2.0,88579.68,11.32,322.5,51.495016,7.017543,100.0,3608832,19.601328,59.800664,3.98671,,0.332225,2.491694,0.0,13.787375
592.0,15.54054,,1.41956,91287.68,10.93,295.0,45.608108,5.555555,100.0,3608833,18.75,60.472972,3.885135,,0.0,3.378378,0.0,13.513513
966.0,0.310559,,1.33038,159029.93,10.83,190.6,48.654244,2.272727,100.0,3600784,7.246376,52.070393,1.449275,,0.0,5.383022,0.103519,33.747412
435.0,20.91954,,6.08519,86025.47,11.69,,40.689655,15.384615,100.0,3601761,24.137931,55.402298,7.356321,,0.229885,3.21839,0.0,9.655172
43.0,,,,,,,76.7442,,,3607548,18.181798181820184,72.72729272727074,0.0,9.090909090909092,0.0,0.0,0.0,
1125.0,0.0,,1.94346,134680.56,11.79,287.0,48.888888,0.0,100.0,3603554,6.133333,65.422222,1.155555,,0.088888,5.955555,0.0,21.244444
28.0,,,,,,,39.2857,,,3613775,0.0,60.0,5.0,0.0,0.0,35.0,0.0,
164.0,,,,,,,98.1707,,,3613677,0.0,3.37079,13.4831,80.8989,0.0,2.24719,0.0,
1530.0,0.0,,1.10104,133724.78,10.93,168.56,49.869281,1.440922,100.0,3603555,7.777777,68.431372,1.437908,,0.065359,5.555555,0.065359,16.666666
468.0,14.743589,,2.0,107884.17,10.9,152.67,46.153846,0.0,100.0,3600694,18.803418,65.59829,4.487179,,0.0,4.914529,0.0,6.196581
352.0,17.045454,,1.0,111259.78,10.72,171.5,50.0,0.0,100.0,3600696,17.613636,67.329545,2.272727,,0.28409,3.977272,0.0,8.522727
894.0,,,,,,,47.9866,,,3605171,4.880816241771495,70.26104589899467,4.880816241771495,8.172523707156746,0.0,11.691290997705932,0.11350691259967731,
1376.0,12.718023,,1.0,87157.45,11.79,196.0,46.511627,4.295532,100.0,3601752,14.752906,64.462209,4.505813,,0.072674,1.744186,0.218023,14.244186
209.0,,,,,,,70.3349,,,3604474,5.084748983050202,86.44068271186345,1.129939774012045,3.9547992090401576,0.0,3.3898293220341347,0.0,
722.0,8.725761,,1.0,96994.48,11.0,231.0,45.152354,1.587301,100.0,3600154,16.34349,55.817174,4.155124,,0.0,3.878116,0.0,19.806094
483.0,,,,,,,55.2795,,,3604430,10.973094513452741,73.08486345756826,12.008293995853,3.933748033125983,0.0,0.0,0.0,
2586.0,50.580046,,8.8812,126691.31,17.0,217.75,48.839907,0.650618,100.0,3601103,54.408352,26.140757,14.810518,,0.038669,0.386697,0.116009,4.098994
332.0,19.277108,,4.3771,72895.71,11.11,707.5,46.987951,25.0,100.0,3601760,24.096385,60.240963,2.409638,,0.301204,2.409638,0.0,10.542168
780.0,53.333333,,12.7364,128568.83,15.7,,46.282051,0.681818,100.0,3601105,62.564102,21.538461,10.25641,,0.0,2.051282,0.128205,3.461538
555.0,0.54054,,3.41365,149446.51,11.0,,48.828828,6.25,100.0,3600785,10.27027,41.261261,2.522522,,0.18018,7.027027,0.0,38.738738
672.0,14.136904,,4.8105,100133.05,9.78,,48.214285,2.915451,100.0,3600695,18.75,61.309523,2.97619,,0.0,9.523809,0.0,7.440476
514.0,0.0,,4.04624,151260.14,13.12,,46.692607,2.439024,100.0,3600783,10.505836,46.887159,1.55642,,0.0,9.143968,0.0,31.906614
2.0,0.0,,,,,,0.0,,,3618421,50.0,0.0,50.0,,0.0,0.0,0.0,0.0
1095.0,21.917808,,3.57815,116364.14,10.05,215.0,50.410958,14.018691,100.0,3601083,19.36073,67.945205,2.557077,,0.091324,1.187214,0.0,8.858447
87.0,,,,,,,58.6207,,,3605481,6.8965472413811035,85.05746597701362,3.448278620688552,3.448278620688552,1.1494295402281838,0.0,0.0,
381.0,0.0,,2.04604,128971.94,12.41,,47.769028,0.0,100.0,3603552,8.136482,67.716535,0.262467,,0.0,5.511811,0.0,18.372703
667.0,,,,,,,48.2759,,,3605172,4.197898740630377,72.86357814092655,8.695647391305782,5.547228335831498,0.1499249550225135,8.095947571215728,0.44977486506754044,
1458.0,27.846364,,0.70028,124956.74,12.68,206.43,49.51989,10.087719,99.122807,3600471,24.417009,67.146776,2.812071,,0.068587,2.331961,0.205761,3.017832
633.0,13.586097,,1.81452,114577.52,11.06,,51.974723,0.352112,100.0,3603707,16.745655,66.666666,1.895734,,0.157977,6.319115,0.0,8.214849
540.0,1.481481,,3.24786,133258.99,11.45,,48.518518,0.414679,100.0,3603483,9.074074,75.74074,1.111111,,0.185185,2.407407,0.37037,11.111111
814.0,20.51597,,5.76687,126237.43,10.3,278.0,52.457002,9.876543,100.0,3601084,18.918918,65.110565,2.334152,,0.0,1.597051,0.12285,11.916461
408.0,17.156862,,1.98511,79631.89,11.58,193.5,47.303921,8.595988,100.0,3601750,22.303921,53.67647,5.392156,,0.735294,0.735294,0.245098,16.911764
546.0,9.706959,,12.2568,112955.56,11.04,,47.252747,16.0,100.0,3601082,10.80586,69.413919,2.380952,,0.0,1.831501,0.18315,15.384615
367.0,10.626702,,2.26131,84468.52,12.03,126.33,49.046321,10.0,100.0,3601756,17.166212,61.035422,2.724795,,0.0,2.724795,0.272479,16.076294
395.0,0.0,,5.22388,128003.98,11.53,,48.101265,0.0,100.0,3603549,6.582278,50.632911,0.759493,,0.0,8.35443,0.0,33.670886
430.0,,,,,,,53.2558,,,3604274,3.7837799621622006,91.89189908108102,0.5405409945945902,3.2432399675676007,0.27026999729730006,0.27026999729730006,0.0,
1278.0,50.782472,,10.1161,118149.09,13.56,321.0,48.591549,2.111932,100.0,3608451,55.399061,25.039123,14.084507,,0.156494,0.469483,0.54773,4.303599
1001.0,2.097902,,0.594059,142977.25,12.74,166.67,49.950049,3.821656,100.0,3603486,7.692307,82.617382,1.298701,,0.0,1.798201,0.2997,6.293706
802.0,2.86783,,2.04638,189867.35,12.13,273.0,44.13965,2.962962,100.0,3603487,4.738154,84.164588,1.122194,,0.0,2.369077,0.249376,7.356608
638.0,45.297805,,8.10811,120560.92,15.72,660.0,48.746081,4.764173,100.0,3601107,55.956112,26.018808,14.106583,,0.156739,0.313479,0.156739,3.291536
124.0,,,,,,,54.8387,,,3605459,12.9032,7.25806,44.3548,8.06452,20.1613,6.45161,0.806452,
576.0,22.916666,,3.60065,107067.68,20.99,,50.0,0.0,100.0,3604175,37.152777,43.229166,6.944444,,0.0,2.951388,0.0,9.722222
1055.0,15.734597,,2.42152,116210.01,11.48,215.2,50.616113,1.066666,100.0,3603704,16.966824,70.99526,1.895734,,0.189573,1.232227,0.189573,8.530805
700.0,14.857142,,1.29702,112529.51,9.81,241.33,51.571428,2.302587,100.0,3603703,14.571428,71.571428,1.714285,,0.285714,4.714285,0.0,7.142857
704.0,26.988636,,6.23342,113617.69,14.1,,47.15909,1.923076,100.0,3601782,23.295454,45.028409,20.59659,,0.568181,4.829545,0.28409,5.397727
630.0,0.79365,,1.95035,102108.84,11.06,1194.0,50.79365,0.0,100.0,3601093,15.873015,69.523809,1.587301,,0.31746,7.777777,0.15873,4.761904
533.0,2.626641,,4.55312,122989.96,10.5,,48.030018,0.0,100.0,3603485,10.694183,69.418386,0.375234,,0.0,5.4409,0.0,14.071294
210.0,37.142857,,13.4921,64509.29,11.09,,52.380952,14.285714,97.142857,3601150,22.380952,62.380952,7.142857,,0.0,6.666666,0.0,1.428571
483.0,21.73913,,22.8457,116128.8,9.36,,53.416149,10.0,100.0,3601085,16.770186,49.482401,2.277432,,0.0,3.10559,0.0,28.364389
219.0,1.369863,,0.0,107223.53,8.33,212.0,48.858447,1.964636,96.070726,3600920,15.525114,73.515981,1.369863,,0.0,7.305936,0.0,2.283105
1274.0,29.670329,,1.37085,125814.95,11.77,441.67,48.430141,2.957371,100.0,3600472,27.786499,64.050235,2.668759,,0.0,2.590266,0.313971,2.590266
485.0,0.0,,1.31291,123510.34,11.44,,45.773195,0.0,100.0,3603553,8.865979,68.865979,0.618556,,0.0,3.917525,0.206185,17.525773
552.0,0.543478,,6.04027,116576.51,13.76,1108.0,48.550724,9.638554,100.0,3600774,9.782608,65.57971,1.811594,,0.0,3.804347,0.0,19.021739
560.0,81.25,,34.1357,104487.2,14.49,,52.142857,5.405405,100.0,3603743,66.785714,2.678571,26.428571,,0.0,1.25,0.0,2.857142
357.0,23.249299,,2.21607,105726.41,9.39,338.0,52.661064,14.861111,100.0,3601745,26.05042,50.140056,7.282913,,0.0,1.120448,0.0,15.406162
371.0,24.528301,,,107782.17,10.45,368.0,48.787061,6.107954,100.0,3618278,25.87601,46.900269,5.929919,,0.0,2.695417,0.0,18.598382
506.0,23.320158,,2.21328,80323.59,10.89,176.0,49.604743,10.309278,93.814432,3601149,20.355731,63.043478,10.474308,,0.988142,3.952569,0.0,1.18577
505.0,6.534653,,0.0,115994.25,10.2,127.5,47.920792,0.0,100.0,3601092,11.683168,73.861386,2.772277,,0.0,5.346534,0.0,6.336633
525.0,5.142857,,1.0,94748.29,8.8,259.5,48.190476,0.0,100.0,3601091,13.142857,73.333333,1.714285,,0.0,6.666666,0.0,5.142857
739.0,19.079837,,1.16448,115792.17,11.12,244.0,50.067658,6.382978,100.0,3601746,18.403247,59.133964,6.224627,,0.0,1.488497,0.135317,14.614343
651.0,52.534562,,6.84713,56544.28,12.27,,44.239631,8.26923,100.0,3604178,49.615975,13.517665,27.342549,,0.0,1.382488,0.460829,7.680491
428.0,25.467289,,12.0172,99880.75,11.89,,47.663551,3.607503,100.0,3601744,29.672897,43.457943,7.24299,,0.233644,3.971962,0.0,15.42056
715.0,35.804195,,3.89262,93288.39,10.71,226.0,50.90909,2.21169,100.0,3600315,35.524475,54.825174,3.076923,,0.0,3.076923,0.13986,3.356643
663.0,40.573152,,6.6874,85269.6,12.84,,47.360482,1.798561,100.0,3600317,44.343891,48.26546,1.809954,,0.0,3.016591,0.150829,2.413273
1.0,,,,,,,,,,3607889,0.0,0.0,100.0,0.0,,0.0,0.0,
724.0,47.237569,,15.5298,114379.14,11.97,,45.718232,16.531658,100.0,3601551,51.519337,37.430939,5.248618,,0.138121,3.453038,0.0,2.209944
433.0,15.704387,,3.17919,99567.7,14.14,205.0,47.806004,13.793103,100.0,3603490,22.1709,60.73903,4.157043,,0.0,6.466512,0.0,6.466512
462.0,15.151515,,1.98676,93646.89,10.67,153.0,49.350649,18.604651,100.0,3603491,21.212121,65.151515,4.329004,,0.4329,3.030303,0.0,5.844155
315.0,26.031746,,5.12048,95448.18,11.65,332.0,51.111111,9.649122,100.0,3606248,29.206349,44.761904,7.301587,,0.0,3.174603,0.31746,15.238095
388.0,0.0,,2.94118,153862.61,10.53,,47.680412,3.174603,100.0,3603484,3.608247,90.206185,0.0,,0.0,3.608247,0.773195,1.804123
343.0,11.953352,,5.14286,91731.07,12.81,,51.311953,7.407407,100.0,3603488,20.116618,62.099125,1.457725,,0.0,5.247813,0.291545,10.787172
865.0,65.895953,,36.9104,106725.62,16.75,,51.560693,7.547169,100.0,3604145,88.554913,3.815028,4.971098,,0.0,0.0,0.115606,2.543352
891.0,,,,,,,0.0,,,3604369,8.866438492705457,67.78898847587196,12.008997958470347,6.285068931538282,0.44893392368123297,4.48933923681233,0.11223298092039324,
307.0,51.79153,,5.43807,67173.32,7.56,164.0,48.208469,14.976958,96.543778,3601148,30.944625,51.465798,14.983713,,0.0,1.302931,0.0,1.302931
582.0,12.886597,,7.38255,104844.93,11.02,,49.140893,1.947419,100.0,3603705,20.790378,63.573883,1.37457,,0.343642,5.841924,0.0,8.075601
587.0,37.649063,,14.0325,94406.96,12.88,,45.144804,1.479915,100.0,3600316,43.781942,49.403747,1.022146,,0.0,4.088586,0.170357,1.533219
348.0,13.793103,,3.79747,100080.11,13.86,,45.402298,3.571428,100.0,3603489,20.689655,63.21839,1.436781,,0.0,6.034482,0.0,8.620689
385.0,,,,,,,100.0,,,3605926,0.5952377738096459,97.91666279166814,0.0,0.0,0.0,1.4880994345222147,0.0,
485.0,88.865979,,14.2433,97914.65,10.89,196.0,50.309278,15.277777,100.0,3603739,67.010309,2.268041,27.835051,,0.0,0.206185,0.0,2.680412
1037.0,29.604628,,4.05748,103229.1,13.5,180.0,46.576663,2.5,100.0,3600313,31.243972,61.234329,2.217936,,0.0,1.735776,0.289296,3.278688
981.0,1.121304,,0.75431,93466.09,9.37,157.67,49.0316,10.891089,100.0,3600773,11.722731,73.190621,1.834862,,0.0,2.650356,0.203873,10.397553
786.0,1.017811,,4.65753,97059.7,9.8,205.25,45.6743,7.159904,100.0,3600772,11.195928,68.956743,2.162849,,0.0,4.580152,0.254452,12.849872
1035.0,26.183574,,7.29783,114428.26,14.28,,50.144927,0.0,100.0,3601788,31.014492,42.415458,19.710144,,0.096618,1.062801,0.193236,5.507246
176.0,,,,,,,98.2955,,,3605299,3.125,56.25,25.0,12.5,0.0,3.125,0.0,
569.0,20.210896,,3.40909,83618.53,16.47,,46.045694,2.824858,100.0,3604152,33.743409,54.305799,6.502636,,0.0,2.987697,0.175746,2.28471
443.0,1.580135,,8.20399,91124.46,9.13,890.0,45.146726,7.722007,100.0,3600771,15.57562,62.528216,1.128668,,0.0,5.417607,0.225733,15.124153
452.0,52.654867,,7.64818,94511.04,18.19,,48.451327,1.923076,100.0,3604172,53.097345,15.265486,22.78761,,0.0,2.433628,0.884955,5.530973
480.0,84.583333,,23.7687,80765.16,10.56,,47.708333,2.155172,100.0,3603733,52.708333,6.458333,36.25,,0.625,0.625,0.0,3.333333
586.0,51.877133,,10.8197,83597.25,16.95,,45.051194,7.20461,100.0,3604146,54.948805,21.331058,16.040955,,0.170648,1.535836,0.341296,5.631399
321.0,,,,,,,72.2741,,,3604244,12.807899615763011,68.96549793103506,5.418719837438405,6.403939807881806,0.9852219704433408,4.926109852216705,0.4926109852216704,
542.0,42.619926,,6.73953,111520.87,21.24,,49.07749,0.0,100.0,3604177,41.328413,32.841328,15.129151,,0.0,1.660516,0.0,9.04059
317.0,11.356466,,4.53258,96475.0,10.91,,45.11041,4.181184,100.0,3603198,8.832807,85.173501,1.261829,,0.0,1.892744,0.0,2.839116
229.0,,,,,,,7.86026,,,3605928,0.4739338388624948,99.5260661611375,0.0,0.0,0.0,0.0,0.0,
48.0,,,,,,,0.0,,,3608001,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
506.0,0.0,,,72743.8,9.54,356.0,48.814229,3.571428,100.0,3401434,12.450592,55.335968,1.383399,,,0.592885,,30.237154
1263.0,29.453681,,2.43704,108594.11,13.52,307.5,47.585114,2.197802,100.0,3601779,27.87015,41.092636,25.3365,,0.158353,0.633412,0.158353,4.750593
1002.0,12.57485,,0.6917,127316.25,12.22,250.75,50.698602,3.65408,100.0,3603201,9.780439,81.736526,1.796407,,0.0,0.399201,0.0,6.287425
573.0,13.089005,,0.0,127139.02,10.88,296.0,45.898778,0.0,100.0,3603200,15.706806,76.61431,1.22164,,0.0,1.22164,0.17452,5.061082
349.0,,,,,,,16.0458,,,3605654,0.0,98.6348,0.0,0.0,0.0,1.36519,0.0,
468.0,0.641025,,13.347,91342.13,9.89,,46.794871,15.521064,100.0,3600775,13.675213,61.965811,1.282051,,0.0,5.34188,0.0,17.735042
800.0,,,,,,,100.0,,,3604341,8.25,75.75,6.375,5.375,0.0,4.0,0.25,
745.0,1.208053,,1.55587,111490.57,14.49,,46.979865,0.0,100.0,3601553,5.503355,85.90604,0.402684,,0.0,4.697986,0.0,3.489932
499.0,61.122244,,11.0701,89008.64,15.01,,44.088176,7.246376,100.0,3604149,60.521042,7.61523,27.054108,,0.0,2.004008,0.2004,2.60521
96.0,,,,,,,52.0833,,,3608701,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
1616.0,17.574257,,2.96896,111148.11,13.49,178.22,48.576732,10.095911,100.0,3601552,19.430693,71.101485,2.908415,,0.309405,1.732673,0.061881,4.455445
375.0,72.0,,42.2378,100461.88,15.12,,48.0,4.8,100.0,3613384,65.6,4.0,26.4,,0.266666,0.533333,0.266666,2.933333
693.0,86.002886,,13.4565,90502.24,16.26,498.5,47.619047,4.893964,100.0,3603734,57.431457,2.308802,34.054834,,0.1443,1.010101,0.0,5.050505
316.0,,,,,,,47.1519,,,3605639,7.432427027029188,79.05406837837265,4.391888243244702,5.06756797297281,0.0,4.0540483783806485,0.0,
1400.0,78.5,,20.0903,109166.51,13.1,200.29,47.928571,3.738317,100.0,3603740,53.428571,2.5,37.071428,,0.142857,1.142857,0.071428,5.642857
989.0,57.0273,,10.5897,92331.35,14.09,189.6,43.377148,22.288261,100.0,3604159,62.588473,10.212335,21.536905,,0.0,1.213346,0.202224,4.246713
513.0,14.814814,,3.7037,111911.46,12.7,,49.707602,4.961548,100.0,3601548,20.077972,69.395711,2.923976,,0.0,3.31384,0.0,4.288499
242.0,,,,,,,53.3058,,,3604328,0.9803915686277099,93.13725901960603,2.4509789215692748,2.4509789215692748,0.0,0.49019578431385497,0.49019578431385497,
284.0,17.957746,,2.40964,108863.45,14.52,,48.943661,3.619909,100.0,3603199,20.774647,67.605633,0.352112,,0.0,4.577464,0.0,6.69014
257.0,,,,,,,71.5953,,,3604315,14.220195733941278,68.34857949542615,10.550496834850948,3.2110090366972885,0.0,3.6697188990843297,0.0,
128.0,46.875,,,32366.83,10.45,,38.28125,27.027027,100.0,3618281,67.1875,4.6875,19.53125,,0.78125,4.6875,0.0,3.125
705.0,58.156028,,9.53947,75012.96,13.6,688.0,50.638297,14.229249,100.0,3604158,54.468085,6.241134,31.914893,,0.0,1.843971,0.992907,4.539007
374.0,44.117647,,14.6739,85099.26,16.61,,46.791443,6.521739,100.0,3604148,49.73262,22.727272,16.844919,,0.0,4.010695,0.267379,6.417112
451.0,91.352549,,26.0309,85517.57,11.51,,49.445676,6.153846,100.0,3603736,70.953436,4.21286,22.616407,,0.0,0.443458,0.221729,1.552106
1277.0,17.541111,,1.99501,108519.27,12.04,317.75,50.195771,16.098484,100.0,3601550,22.239624,66.718872,2.897415,,0.156617,3.993735,0.078308,3.915426
1228.0,84.120521,,25.7384,109403.65,12.74,252.2,44.869706,1.616161,100.0,3603742,55.374592,3.013029,38.110749,,0.081433,0.244299,0.0,3.175895
278.0,14.388489,,3.00429,96854.4,11.3,278.0,50.359712,4.06504,100.0,3603867,15.107913,65.827338,9.71223,,0.0,2.158273,0.0,7.194244
281.0,24.911032,,2.0,97747.1,12.03,143.5,44.483985,1.508801,100.0,3603868,14.234875,62.633451,14.234875,,0.0,3.202846,0.0,5.69395
507.0,85.404339,,53.4216,92677.37,14.2,,50.493096,5.714285,100.0,3603732,68.639053,3.944773,23.076923,,0.0,1.38067,0.394477,2.564102
482.0,89.004149,,18.552,89628.29,13.03,,46.473029,6.486486,100.0,3603729,70.124481,2.074688,24.481327,,0.414937,1.037344,0.207468,1.659751
211.0,11.374407,,0.0,132323.6,13.87,,46.919431,0.0,100.0,3603202,18.009478,69.194312,1.895734,,0.0,7.109004,0.0,3.791469
598.0,15.886287,,8.15603,113709.53,13.47,,48.327759,6.680026,100.0,3603869,13.712374,67.725752,5.852842,,0.0,3.846153,0.334448,8.528428
548.0,21.350364,,0.869565,101270.26,18.18,,50.912408,3.257328,100.0,3604162,30.109489,55.474452,6.386861,,0.0,2.372262,0.364963,5.29197
496.0,40.927419,,8.23045,96218.36,12.69,,43.548387,0.0,100.0,3601783,54.435483,20.967741,12.701612,,1.008064,3.629032,0.201612,7.056451
687.0,55.604075,,11.1111,101860.25,18.34,,52.256186,11.87335,100.0,3604167,61.135371,10.189228,22.416302,,0.14556,0.29112,0.0,5.822416
123.0,,,,,,,,,,3404656,50.0,44.44,0.0,,0.0,0.0,0.0,5.56
1170.0,1.111111,,,103739.26,12.26,153.75,49.059829,7.477567,100.0,3401431,1.452991,68.632478,1.367521,,0.25641,2.136752,0.59829,25.555555
688.0,4.215116,,1.91083,115106.36,14.82,,48.255813,4.081632,100.0,3601549,10.319767,79.360465,1.308139,,0.0,5.523255,0.145348,3.343023
527.0,90.702087,,33.7691,82197.27,13.36,,48.197343,2.604166,100.0,3603730,61.669829,9.108159,24.288425,,0.0,0.948766,0.0,3.984819
605.0,0.0,,,37983.83,11.19,593.0,49.586776,9.433962,100.0,3401436,8.76033,43.636363,1.322314,,0.330578,3.801652,0.165289,41.983471
3613.0,,,,,,,61.8046,,,3613034,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
400.0,,,,,,,8.5,,,3613041,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
1062.0,,,,,,,54.8023,,,3613191,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
261.0,,,,,,,100.0,,,3617980,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
1295.0,,,,,,,100.0,,,3604998,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
706.0,,,,,,,100.0,,,3606094,0.0,98.5025,0.0,0.0,0.0,1.4975,0.0,
52.0,,,,,,,38.4615,,,3607229,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
115.0,,,,,,,100.0,,,3607989,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
56.0,,,,,,,0.0,,,3608027,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
842.0,,,,,,,52.8504,,,3605534,1.29199,76.3566,4.00517,10.9819,0.0,7.36434,0.0,
341.0,0.0,,,94497.65,11.45,355.0,47.214076,6.451612,100.0,3401748,4.985337,82.697947,1.466275,,,0.879765,0.293255,9.677419
294.0,0.0,,,62545.95,9.45,310.0,50.340136,22.279792,83.815909,3401469,4.761904,60.884353,0.680272,,1.020408,0.340136,,32.312925
519.0,2.504816,,,63681.95,9.8,529.0,49.710982,9.259259,90.74074,3401230,8.67052,65.12524,0.578034,,,4.238921,,21.387283
346.0,0.0,,,66658.2,9.56,690.0,42.485549,15.235457,88.919667,3401470,4.33526,61.271676,,,,2.312138,,32.080924
693.0,1.298701,,1.39417,121365.21,12.6,,46.897546,3.508771,100.0,3600336,7.359307,80.23088,0.2886,,0.1443,5.772005,0.0,6.204906
527.0,3.605313,,1.0,173018.12,15.79,130.25,53.510436,3.030303,100.0,3600337,4.174573,83.870967,0.379506,,0.0,3.795066,0.0,7.779886
410.0,1.707317,,1.0,143937.06,13.13,203.5,45.365853,3.225806,96.774193,3600338,5.365853,80.0,0.487804,,0.243902,6.585365,0.0,7.317073
238.0,,,,,,,52.521,,,3604421,10.084,84.4538,2.10084,3.36134,0.0,0.0,0.0,
443.0,52.595936,,9.31264,109831.65,20.08,,54.176072,2.09205,100.0,3604150,59.142212,13.995485,19.187358,,0.0,2.934537,0.902934,3.837471
3331.0,44.431101,,5.43958,113976.91,18.44,268.08,47.012909,1.058201,100.0,3601786,48.033623,23.506454,23.626538,,0.270189,0.330231,0.060042,4.172921
395.0,,,,,,,100.0,,,3613027,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
617.0,49.108589,,11.3323,97259.16,18.15,,46.191247,2.052785,100.0,3604161,60.777957,18.638573,14.748784,,0.0,0.648298,0.810372,4.376012
526.0,16.159695,,1.47059,94669.91,11.76,546.0,47.338403,2.154243,100.0,3601046,9.315589,82.319391,1.90114,,0.380228,1.140684,0.190114,4.752851
290.0,17.241379,,1.0,86395.5,7.5,300.0,47.931034,2.5,100.0,3601047,7.241379,86.551724,1.724137,,0.344827,1.37931,0.0,2.75862
304.0,59.539473,,9.06593,67170.31,12.68,303.0,48.026315,21.757322,100.0,3604174,48.68421,4.276315,42.763157,,0.328947,2.302631,0.0,1.644736
44.0,,,,,,,45.4545,,,3606140,58.3333,13.8889,11.1111,16.6667,0.0,0.0,0.0,
1000.0,62.3,,9.20771,96470.19,15.48,238.0,39.2,15.447154,100.0,3604144,65.8,4.5,25.4,,0.1,0.899999,0.1,3.2
51.0,,,,,,,96.0784,,,3607980,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
114.0,,,,,,,100.0,,,3605747,0.0,99.1228,0.877193,0.0,0.0,0.0,0.0,
406.0,,,,,,,54.4335,,,3604325,40.5405,34.1216,18.9189,4.72973,1.68919,0.0,0.0,
335.0,,,,,,,58.5075,,,3607316,29.2537,39.403,11.3433,4.47761,1.19403,13.4328,0.895522,
351.0,,,,,,,59.5442,,,3607967,3.9274896072510392,68.88219311178068,1.2084598791540122,12.99089870091013,1.2084598791540122,11.782498821750119,0.0,
1109.0,46.167718,,1.76322,110089.33,13.34,281.5,44.183949,2.369668,100.0,3604160,59.24256,22.45266,11.902614,,0.0,1.623083,0.180342,4.598737
1060.0,63.396226,,14.2857,93899.13,14.69,253.0,53.773584,12.336719,100.0,3604154,62.169811,6.415094,27.547169,,0.0,0.660377,0.283018,2.924528
541.0,83.918669,,46.8571,89880.32,14.77,,47.874306,2.604166,100.0,3603737,61.367837,8.687615,24.029574,,0.0,0.924214,0.184842,4.805914
556.0,89.748201,,19.1729,94435.69,9.73,181.67,47.482014,3.392857,100.0,3603741,61.870503,2.158273,31.294964,,0.0,1.079136,0.0,3.597122
550.0,81.818181,,48.374,97923.63,15.97,,48.90909,5.882352,100.0,3603731,77.272727,2.545454,18.363636,,0.181818,0.0,0.181818,1.454545
394.0,34.517766,,8.23245,131775.21,11.91,,46.192893,0.0,100.0,3600474,41.116751,49.746192,2.538071,,0.0,4.060913,0.0,2.538071
36.0,,,,,,,41.6667,,,3608034,2.77778,0.0,0.0,97.2222,0.0,0.0,0.0,
453.0,27.373068,,3.41151,124342.29,12.16,,48.12362,2.702702,100.0,3600473,24.944812,66.225165,1.324503,,0.441501,5.518763,0.0,1.545253
175.0,,,,,,,,,,3404433,10.52894710528947,52.62473752624737,15.78842115788421,,0.0,10.52894710528947,0.0,10.52894710528947
1529.0,75.212557,,5.52283,99491.33,10.64,180.88,46.239372,17.647058,97.058823,3601731,17.985611,3.335513,77.240026,,0.130804,0.065402,0.196206,1.046435
354.0,68.361581,,16.092,86654.77,13.94,,48.022598,13.513513,100.0,3604163,55.932203,8.19209,31.355932,,0.0,1.129943,0.282485,3.107344
383.0,46.736292,,4.39277,96916.06,10.37,363.0,45.953002,14.285714,97.142857,3601734,19.321148,12.27154,62.402088,,0.261096,3.655352,0.261096,1.827676
67.0,,,,,,,0.0,,,3605919,0.0,100.0,0.0,0.0,0.0,0.0,0.0,
451.0,1.773835,,,63058.89,10.0,475.0,47.893569,8.421052,97.894736,3401229,8.42572,66.740576,2.217294,,,1.773835,,20.842572
299.0,,,,,,,48.8294,,,3605057,0.0,99.57805917299574,0.0,0.4219408270042609,0.0,0.0,0.0,
